subject,target,clustMask,sequence_type,session_i,session_j,euclidean_distance
9,seed,dilate_5,se,1,2,36.11
9,seed,dilate_5,se,1,3,36.99
9,seed,dilate_5,se,2,3,23.15
9,seed,dilate_5,me,0,1,51.46
9,seed,dilate_5,me,0,2,51.96
9,seed,dilate_5,me,0,3,31.3
9,seed,dilate_5,me,1,2,19.29
9,seed,dilate_5,me,1,3,22.36
9,seed,dilate_5,me,2,3,31.87
9,seed,dilate_5,se_e2,0,1,26.61
9,seed,dilate_5,se_e2,0,2,11.83
9,seed,dilate_5,se_e2,0,3,14.7
9,seed,dilate_5,se_e2,1,2,21.73
9,seed,dilate_5,se_e2,1,3,31.69
9,seed,dilate_5,se_e2,2,3,11.49
9,network,orig,se,0,1,11.49
9,network,orig,se,0,2,10.77
9,network,orig,se,0,3,14.7
9,network,orig,se,1,2,5.66
9,network,orig,se,1,3,10.39
9,network,orig,se,2,3,11.83
9,network,orig,me,0,1,32.31
9,network,orig,me,0,2,32.31
9,network,orig,me,0,3,34.06
9,network,orig,me,1,2,0.0
9,network,orig,me,1,3,2.0
9,network,orig,me,2,3,2.0
9,network,orig,se_e2,0,1,11.66
9,network,orig,se_e2,0,2,11.49
9,network,orig,se_e2,0,3,18.33
9,network,orig,se_e2,1,2,14.56
9,network,orig,se_e2,1,3,12.96
9,network,orig,se_e2,2,3,10.77
9,network,erode_1,se,0,1,9.17
9,network,erode_1,se,0,2,7.48
9,network,erode_1,se,0,3,11.83
9,network,erode_1,se,1,2,9.17
9,network,erode_1,se,1,3,2.83
9,network,erode_1,se,2,3,11.49
9,network,erode_1,me,0,1,2.0
9,network,erode_1,me,0,2,8.94
9,network,erode_1,me,0,3,0.0
9,network,erode_1,me,1,2,8.25
9,network,erode_1,me,1,3,2.0
9,network,erode_1,me,2,3,8.94
9,network,erode_1,se_e2,0,1,6.0
9,network,erode_1,se_e2,0,2,2.83
9,network,erode_1,se_e2,0,3,10.0
9,network,erode_1,se_e2,1,2,6.63
9,network,erode_1,se_e2,1,3,14.7
9,network,erode_1,se_e2,2,3,9.17
9,network,dilate_5,se,0,1,19.39
9,network,dilate_5,se,0,2,2.0
9,network,dilate_5,se,0,3,6.93
9,network,dilate_5,se,1,2,19.9
9,network,dilate_5,se,1,3,18.97
9,network,dilate_5,se,2,3,6.0
9,network,dilate_5,me,0,1,10.2
9,network,dilate_5,me,0,2,7.21
9,network,dilate_5,me,0,3,6.0
9,network,dilate_5,me,1,2,16.12
9,network,dilate_5,me,1,3,14.28
9,network,dilate_5,me,2,3,2.83
9,network,dilate_5,se_e2,0,1,6.0
9,network,dilate_5,se_e2,0,2,16.25
9,network,dilate_5,se_e2,0,3,29.6
9,network,dilate_5,se_e2,1,2,12.17
9,network,dilate_5,se_e2,1,3,24.17
9,network,dilate_5,se_e2,2,3,15.62
10,seed,orig,se,0,1,2.0
10,seed,orig,se,0,2,2.0
10,seed,orig,se,0,3,2.0
10,seed,orig,se,1,2,2.83
10,seed,orig,se,1,3,0.0
10,seed,orig,se,2,3,2.83
10,seed,orig,me,0,1,2.83
10,seed,orig,me,0,2,2.0
10,seed,orig,me,0,3,2.83
10,seed,orig,me,1,2,2.0
10,seed,orig,me,1,3,0.0
10,seed,orig,me,2,3,2.0
10,seed,orig,se_e2,0,1,21.26
10,seed,orig,se_e2,0,2,2.83
10,seed,orig,se_e2,0,3,11.49
10,seed,orig,se_e2,1,2,20.1
10,seed,orig,se_e2,1,3,19.6
10,seed,orig,se_e2,2,3,10.77
10,seed,erode_1,se,0,1,15.62
10,seed,erode_1,se,0,2,8.72
10,seed,erode_1,se,0,3,2.83
10,seed,erode_1,se,1,2,11.66
10,seed,erode_1,se,1,3,15.62
10,seed,erode_1,se,2,3,10.77
10,seed,erode_1,me,0,1,14.97
10,seed,erode_1,me,0,2,2.83
10,seed,erode_1,me,0,3,17.66
10,seed,erode_1,me,1,2,14.7
10,seed,erode_1,me,1,3,11.66
10,seed,erode_1,me,2,3,17.44
10,seed,erode_1,se_e2,0,1,10.39
10,seed,erode_1,se_e2,0,2,16.97
10,seed,erode_1,se_e2,0,3,2.0
10,seed,erode_1,se_e2,1,2,10.39
10,seed,erode_1,se_e2,1,3,8.49
10,seed,erode_1,se_e2,2,3,15.62
10,seed,dilate_5,se,0,1,18.22
10,seed,dilate_5,se,0,2,40.99
10,seed,dilate_5,se,0,3,18.87
10,seed,dilate_5,se,1,2,24.9
10,seed,dilate_5,se,1,3,12.33
10,seed,dilate_5,se,2,3,28.64
10,seed,dilate_5,me,0,1,38.68
10,seed,dilate_5,me,0,2,9.8
10,seed,dilate_5,me,0,3,12.65
10,seed,dilate_5,me,1,2,41.67
10,seed,dilate_5,me,1,3,40.5
10,seed,dilate_5,me,2,3,17.89
10,seed,dilate_5,se_e2,0,1,10.2
10,seed,dilate_5,se_e2,0,2,16.25
10,seed,dilate_5,se_e2,0,3,42.94
10,seed,dilate_5,se_e2,1,2,17.2
10,seed,dilate_5,se_e2,1,3,34.47
10,seed,dilate_5,se_e2,2,3,34.58
10,network,orig,se,0,1,26.76
10,network,orig,se,0,2,2.83
10,network,orig,se,0,3,2.83
10,network,orig,se,1,2,26.61
10,network,orig,se,1,3,26.61
10,network,orig,se,2,3,0.0
10,network,orig,me,0,1,2.0
10,network,orig,me,0,2,4.0
10,network,orig,me,0,3,17.09
10,network,orig,me,1,2,2.0
10,network,orig,me,1,3,16.49
10,network,orig,me,2,3,16.12
10,network,orig,se_e2,0,1,16.61
10,network,orig,se_e2,0,2,18.0
10,network,orig,se_e2,0,3,10.77
10,network,orig,se_e2,1,2,34.41
10,network,orig,se_e2,1,3,12.0
10,network,orig,se_e2,2,3,25.61
10,network,erode_1,se,0,1,20.59
10,network,erode_1,se,0,2,0.0
10,network,erode_1,se,0,3,4.9
10,network,erode_1,se,1,2,20.59
10,network,erode_1,se,1,3,18.33
10,network,erode_1,se,2,3,4.9
10,network,erode_1,me,0,1,12.33
10,network,erode_1,me,0,2,2.0
10,network,erode_1,me,0,3,3.46
10,network,erode_1,me,1,2,13.42
10,network,erode_1,me,1,3,10.77
10,network,erode_1,me,2,3,4.9
10,network,erode_1,se_e2,0,1,2.0
10,network,erode_1,se_e2,0,2,4.9
10,network,erode_1,se_e2,0,3,16.61
10,network,erode_1,se_e2,1,2,4.47
10,network,erode_1,se_e2,1,3,18.33
10,network,erode_1,se_e2,2,3,18.87
10,network,dilate_5,se,0,1,48.21
10,network,dilate_5,se,0,2,6.63
10,network,dilate_5,se,0,3,40.15
10,network,dilate_5,se,1,2,48.74
10,network,dilate_5,se,1,3,11.66
10,network,dilate_5,se,2,3,39.6
10,network,dilate_5,me,0,1,6.32
10,network,dilate_5,me,0,2,2.83
10,network,dilate_5,me,0,3,14.14
10,network,dilate_5,me,1,2,4.0
10,network,dilate_5,me,1,3,12.0
10,network,dilate_5,me,2,3,13.86
10,network,dilate_5,se_e2,0,1,35.67
10,network,dilate_5,se_e2,0,2,47.37
10,network,dilate_5,se_e2,0,3,6.0
10,network,dilate_5,se_e2,1,2,15.62
10,network,dilate_5,se_e2,1,3,34.7
10,network,dilate_5,se_e2,2,3,47.24
11,seed,orig,se,0,1,14.0
11,seed,orig,se,0,2,6.32
11,seed,orig,se,0,3,17.2
11,seed,orig,se,1,2,18.87
11,seed,orig,se,1,3,26.15
11,seed,orig,se,2,3,19.39
11,seed,orig,me,0,1,15.1
11,seed,orig,me,0,2,26.15
11,seed,orig,me,0,3,17.2
11,seed,orig,me,1,2,14.14
11,seed,orig,me,1,3,10.39
11,seed,orig,me,2,3,14.0
11,seed,orig,se_e2,0,1,17.66
11,seed,orig,se_e2,0,2,4.9
11,seed,orig,se_e2,0,3,20.4
11,seed,orig,se_e2,1,2,14.7
11,seed,orig,se_e2,1,3,8.49
11,seed,orig,se_e2,2,3,16.25
11,seed,erode_1,se,0,1,14.0
11,seed,erode_1,se,0,2,2.83
11,seed,erode_1,se,0,3,3.46
11,seed,erode_1,se,1,2,13.11
11,seed,erode_1,se,1,3,17.2
11,seed,erode_1,se,2,3,4.47
11,seed,erode_1,me,0,1,11.66
11,seed,erode_1,me,0,2,3.46
11,seed,erode_1,me,0,3,3.46
11,seed,erode_1,me,1,2,9.17
11,seed,erode_1,me,1,3,9.17
11,seed,erode_1,me,2,3,0.0
11,seed,erode_1,se_e2,0,1,9.8
11,seed,erode_1,se_e2,0,2,12.0
11,seed,erode_1,se_e2,0,3,8.49
11,seed,erode_1,se_e2,1,2,4.0
11,seed,erode_1,se_e2,1,3,6.32
11,seed,erode_1,se_e2,2,3,8.49
11,seed,dilate_5,se,0,1,21.73
11,seed,dilate_5,se,0,2,28.64
11,seed,dilate_5,se,0,3,10.2
11,seed,dilate_5,se,1,2,19.9
11,seed,dilate_5,se,1,3,14.7
11,seed,dilate_5,se,2,3,25.69
11,seed,dilate_5,me,0,1,18.87
11,seed,dilate_5,me,0,2,19.9
11,seed,dilate_5,me,0,3,11.83
11,seed,dilate_5,me,1,2,2.83
11,seed,dilate_5,me,1,3,12.96
11,seed,dilate_5,me,2,3,14.97
11,seed,dilate_5,se_e2,0,1,12.96
11,seed,dilate_5,se_e2,0,2,12.81
11,seed,dilate_5,se_e2,0,3,32.68
11,seed,dilate_5,se_e2,1,2,23.07
11,seed,dilate_5,se_e2,1,3,36.28
11,seed,dilate_5,se_e2,2,3,41.67
11,network,orig,se,0,1,2.83
11,network,orig,se,0,2,0.0
11,network,orig,se,0,3,0.0
11,network,orig,se,1,2,2.83
11,network,orig,se,1,3,2.83
11,network,orig,se,2,3,0.0
11,network,orig,me,0,1,0.0
11,network,orig,me,0,2,0.0
11,network,orig,me,0,3,0.0
11,network,orig,me,1,2,0.0
11,network,orig,me,1,3,0.0
11,network,orig,me,2,3,0.0
11,network,orig,se_e2,0,1,2.83
11,network,orig,se_e2,0,2,0.0
11,network,orig,se_e2,0,3,2.83
11,network,orig,se_e2,1,2,2.83
11,network,orig,se_e2,1,3,0.0
11,network,orig,se_e2,2,3,2.83
11,network,erode_1,se,0,1,0.0
11,network,erode_1,se,0,2,0.0
11,network,erode_1,se,0,3,0.0
11,network,erode_1,se,1,2,0.0
11,network,erode_1,se,1,3,0.0
11,network,erode_1,se,2,3,0.0
11,network,erode_1,me,0,1,3.46
11,network,erode_1,me,0,2,0.0
11,network,erode_1,me,0,3,0.0
11,network,erode_1,me,1,2,3.46
11,network,erode_1,me,1,3,3.46
11,network,erode_1,me,2,3,0.0
11,network,erode_1,se_e2,0,1,0.0
11,network,erode_1,se_e2,0,2,0.0
11,network,erode_1,se_e2,0,3,0.0
11,network,erode_1,se_e2,1,2,0.0
11,network,erode_1,se_e2,1,3,0.0
11,network,erode_1,se_e2,2,3,0.0
11,network,dilate_5,se,0,1,34.93
11,network,dilate_5,se,0,2,16.97
11,network,dilate_5,se,0,3,2.0
11,network,dilate_5,se,1,2,41.23
11,network,dilate_5,se,1,3,36.44
11,network,dilate_5,se,2,3,17.09
11,network,dilate_5,me,0,1,2.0
11,network,dilate_5,me,0,2,2.83
11,network,dilate_5,me,0,3,14.97
11,network,dilate_5,me,1,2,2.0
11,network,dilate_5,me,1,3,16.12
11,network,dilate_5,me,2,3,15.75
11,network,dilate_5,se_e2,0,1,8.49
11,network,dilate_5,se_e2,0,2,2.83
11,network,dilate_5,se_e2,0,3,20.59
11,network,dilate_5,se_e2,1,2,11.31
11,network,dilate_5,se_e2,1,3,26.68
11,network,dilate_5,se_e2,2,3,18.97
13,seed,orig,se,0,1,23.41
13,seed,orig,se,0,2,12.17
13,seed,orig,se,0,3,20.98
13,seed,orig,se,1,2,14.97
13,seed,orig,se,1,3,26.76
13,seed,orig,se,2,3,14.28
13,seed,orig,me,0,1,22.09
13,seed,orig,me,0,2,17.44
13,seed,orig,me,0,3,22.89
13,seed,orig,me,1,2,14.7
13,seed,orig,me,1,3,15.1
13,seed,orig,me,2,3,23.58
13,seed,orig,se_e2,0,1,17.66
13,seed,orig,se_e2,0,2,17.66
13,seed,orig,se_e2,0,3,6.63
13,seed,orig,se_e2,1,2,0.0
13,seed,orig,se_e2,1,3,17.55
13,seed,orig,se_e2,2,3,17.55
13,seed,erode_1,se,0,1,6.32
13,seed,erode_1,se,0,2,10.39
13,seed,erode_1,se,0,3,4.47
13,seed,erode_1,se,1,2,11.49
13,seed,erode_1,se,1,3,9.17
13,seed,erode_1,se,2,3,7.48
13,seed,erode_1,me,0,1,15.23
13,seed,erode_1,me,0,2,4.9
13,seed,erode_1,me,0,3,13.56
13,seed,erode_1,me,1,2,18.97
13,seed,erode_1,me,1,3,2.83
13,seed,erode_1,me,2,3,17.2
13,seed,erode_1,se_e2,0,1,8.72
13,seed,erode_1,se_e2,0,2,10.2
13,seed,erode_1,se_e2,0,3,6.0
13,seed,erode_1,se_e2,1,2,9.17
13,seed,erode_1,se_e2,1,3,13.56
13,seed,erode_1,se_e2,2,3,10.77
13,seed,dilate_5,se,0,1,29.46
13,seed,dilate_5,se,0,2,24.41
13,seed,dilate_5,se,0,3,23.41
13,seed,dilate_5,se,1,2,30.33
13,seed,dilate_5,se,1,3,25.77
13,seed,dilate_5,se,2,3,9.8
13,seed,dilate_5,me,0,1,22.45
13,seed,dilate_5,me,0,2,3.46
13,seed,dilate_5,me,0,3,20.1
13,seed,dilate_5,me,1,2,24.74
13,seed,dilate_5,me,1,3,8.25
13,seed,dilate_5,me,2,3,23.15
13,seed,dilate_5,se_e2,0,1,29.39
13,seed,dilate_5,se_e2,0,2,34.0
13,seed,dilate_5,se_e2,0,3,49.19
13,seed,dilate_5,se_e2,1,2,32.8
13,seed,dilate_5,se_e2,1,3,36.72
13,seed,dilate_5,se_e2,2,3,22.98
13,network,orig,se,0,1,16.25
13,network,orig,se,0,2,8.94
13,network,orig,se,0,3,16.49
13,network,orig,se,1,2,19.39
13,network,orig,se,1,3,10.2
13,network,orig,se,2,3,20.4
13,network,orig,me,0,1,16.49
13,network,orig,me,0,2,0.0
13,network,orig,me,0,3,3.46
13,network,orig,me,1,2,16.49
13,network,orig,me,1,3,15.36
13,network,orig,me,2,3,3.46
13,network,orig,se_e2,0,1,12.81
13,network,orig,se_e2,0,2,26.0
13,network,orig,se_e2,0,3,21.54
13,network,orig,se_e2,1,2,13.56
13,network,orig,se_e2,1,3,18.87
13,network,orig,se_e2,2,3,20.88
13,network,erode_1,se,0,1,7.21
13,network,erode_1,se,0,2,10.39
13,network,erode_1,se,0,3,11.49
13,network,erode_1,se,1,2,7.48
13,network,erode_1,se,1,3,10.2
13,network,erode_1,se,2,3,10.2
13,network,erode_1,me,0,1,7.48
13,network,erode_1,me,0,2,9.8
13,network,erode_1,me,0,3,3.46
13,network,erode_1,me,1,2,10.2
13,network,erode_1,me,1,3,10.0
13,network,erode_1,me,2,3,11.83
13,network,erode_1,se_e2,0,1,9.17
13,network,erode_1,se_e2,0,2,10.77
13,network,erode_1,se_e2,0,3,6.63
13,network,erode_1,se_e2,1,2,4.9
13,network,erode_1,se_e2,1,3,7.48
13,network,erode_1,se_e2,2,3,7.48
13,network,dilate_5,se,0,1,25.46
13,network,dilate_5,se,0,2,21.63
13,network,dilate_5,se,0,3,21.73
13,network,dilate_5,se,1,2,27.35
13,network,dilate_5,se,1,3,46.73
13,network,dilate_5,se,2,3,35.16
13,network,dilate_5,me,0,1,21.54
13,network,dilate_5,me,0,2,11.66
13,network,dilate_5,me,0,3,20.4
13,network,dilate_5,me,1,2,20.98
13,network,dilate_5,me,1,3,30.72
13,network,dilate_5,me,2,3,29.53
13,network,dilate_5,se_e2,0,1,23.15
13,network,dilate_5,se_e2,0,2,27.5
13,network,dilate_5,se_e2,0,3,42.05
13,network,dilate_5,se_e2,1,2,29.46
13,network,dilate_5,se_e2,1,3,50.52
13,network,dilate_5,se_e2,2,3,27.93
14,seed,orig,se,0,1,24.82
14,seed,orig,se,0,2,15.75
14,seed,orig,se,0,3,24.82
14,seed,orig,se,1,2,16.25
14,seed,orig,se,1,3,0.0
14,seed,orig,se,2,3,16.25
14,seed,orig,me,0,1,25.06
14,seed,orig,me,0,2,0.0
14,seed,orig,me,0,3,17.2
14,seed,orig,me,1,2,25.06
14,seed,orig,me,1,3,14.28
14,seed,orig,me,2,3,17.2
14,seed,orig,se_e2,0,1,8.49
14,seed,orig,se_e2,0,2,17.89
14,seed,orig,se_e2,0,3,15.75
14,seed,orig,se_e2,1,2,18.11
14,seed,orig,se_e2,1,3,12.65
14,seed,orig,se_e2,2,3,7.48
14,seed,erode_1,se,0,1,7.48
14,seed,erode_1,se,0,2,12.65
14,seed,erode_1,se,0,3,16.25
14,seed,erode_1,se,1,2,11.66
14,seed,erode_1,se,1,3,14.7
14,seed,erode_1,se,2,3,4.9
14,seed,erode_1,me,0,1,7.48
14,seed,erode_1,me,0,2,4.47
14,seed,erode_1,me,0,3,12.81
14,seed,erode_1,me,1,2,3.46
14,seed,erode_1,me,1,3,8.25
14,seed,erode_1,me,2,3,10.2
14,seed,erode_1,se_e2,0,1,16.12
14,seed,erode_1,se_e2,0,2,11.31
14,seed,erode_1,se_e2,0,3,2.83
14,seed,erode_1,se_e2,1,2,11.49
14,seed,erode_1,se_e2,1,3,14.56
14,seed,erode_1,se_e2,2,3,10.2
14,seed,dilate_5,se,0,1,49.07
14,seed,dilate_5,se,0,2,25.06
14,seed,dilate_5,se,0,3,26.31
14,seed,dilate_5,se,1,2,32.8
14,seed,dilate_5,se,1,3,40.55
14,seed,dilate_5,se,2,3,37.2
14,seed,dilate_5,me,0,1,19.08
14,seed,dilate_5,me,0,2,14.0
14,seed,dilate_5,me,0,3,12.81
14,seed,dilate_5,me,1,2,18.55
14,seed,dilate_5,me,1,3,14.14
14,seed,dilate_5,me,2,3,4.9
14,seed,dilate_5,se_e2,0,1,41.38
14,seed,dilate_5,se_e2,0,2,42.0
14,seed,dilate_5,se_e2,0,3,28.98
14,seed,dilate_5,se_e2,1,2,2.0
14,seed,dilate_5,se_e2,1,3,29.8
14,seed,dilate_5,se_e2,2,3,31.3
14,network,orig,se,0,1,14.42
14,network,orig,se,0,2,0.0
14,network,orig,se,0,3,21.35
14,network,orig,se,1,2,14.42
14,network,orig,se,1,3,14.14
14,network,orig,se,2,3,21.35
14,network,orig,me,0,1,11.31
14,network,orig,me,0,2,23.83
14,network,orig,me,0,3,20.98
14,network,orig,me,1,2,24.49
14,network,orig,me,1,3,18.55
14,network,orig,me,2,3,13.56
14,network,orig,se_e2,0,1,18.55
14,network,orig,se_e2,0,2,21.26
14,network,orig,se_e2,0,3,25.38
14,network,orig,se_e2,1,2,3.46
14,network,orig,se_e2,1,3,13.42
14,network,orig,se_e2,2,3,14.7
14,network,erode_1,se,0,1,11.49
14,network,erode_1,se,0,2,11.49
14,network,erode_1,se,0,3,11.49
14,network,erode_1,se,1,2,0.0
14,network,erode_1,se,1,3,0.0
14,network,erode_1,se,2,3,0.0
14,network,erode_1,me,0,1,8.94
14,network,erode_1,me,0,2,16.12
14,network,erode_1,me,0,3,12.33
14,network,erode_1,me,1,2,9.17
14,network,erode_1,me,1,3,4.9
14,network,erode_1,me,2,3,8.72
14,network,erode_1,se_e2,0,1,18.87
14,network,erode_1,se_e2,0,2,0.0
14,network,erode_1,se_e2,0,3,16.49
14,network,erode_1,se_e2,1,2,18.87
14,network,erode_1,se_e2,1,3,9.17
14,network,erode_1,se_e2,2,3,16.49
14,network,dilate_5,se,0,1,28.84
14,network,dilate_5,se,0,2,17.2
14,network,dilate_5,se,0,3,14.14
14,network,dilate_5,se,1,2,22.8
14,network,dilate_5,se,1,3,17.2
14,network,dilate_5,se,2,3,19.39
14,network,dilate_5,me,0,1,32.62
14,network,dilate_5,me,0,2,32.31
14,network,dilate_5,me,0,3,30.59
14,network,dilate_5,me,1,2,10.39
14,network,dilate_5,me,1,3,2.83
14,network,dilate_5,me,2,3,9.17
14,network,dilate_5,se_e2,0,1,42.57
14,network,dilate_5,se_e2,0,2,28.91
14,network,dilate_5,se_e2,0,3,30.07
14,network,dilate_5,se_e2,1,2,14.42
14,network,dilate_5,se_e2,1,3,12.81
14,network,dilate_5,se_e2,2,3,2.0
16,seed,orig,se,0,1,18.97
16,seed,orig,se,0,2,10.77
16,seed,orig,se,0,3,24.49
16,seed,orig,se,1,2,12.81
16,seed,orig,se,1,3,23.49
16,seed,orig,se,2,3,19.9
16,seed,orig,me,0,1,6.0
16,seed,orig,me,0,2,4.47
16,seed,orig,me,0,3,23.58
16,seed,orig,me,1,2,2.83
16,seed,orig,me,1,3,24.49
16,seed,orig,me,2,3,25.77
16,seed,orig,se_e2,0,1,17.44
16,seed,orig,se_e2,0,2,28.98
16,seed,orig,se_e2,0,3,24.49
16,seed,orig,se_e2,1,2,15.75
16,seed,orig,se_e2,1,3,8.49
16,seed,orig,se_e2,2,3,18.76
16,seed,erode_1,se,0,1,10.77
16,seed,erode_1,se,0,2,11.49
16,seed,erode_1,se,0,3,11.83
16,seed,erode_1,se,1,2,2.83
16,seed,erode_1,se,1,3,12.96
16,seed,erode_1,se,2,3,12.96
16,seed,erode_1,me,0,1,7.21
16,seed,erode_1,me,0,2,7.48
16,seed,erode_1,me,0,3,13.42
16,seed,erode_1,me,1,2,3.46
16,seed,erode_1,me,1,3,14.7
16,seed,erode_1,me,2,3,11.49
16,seed,erode_1,se_e2,0,1,2.0
16,seed,erode_1,se_e2,0,2,7.48
16,seed,erode_1,se_e2,0,3,8.94
16,seed,erode_1,se_e2,1,2,6.0
16,seed,erode_1,se_e2,1,3,8.25
16,seed,erode_1,se_e2,2,3,7.48
16,seed,dilate_5,se,0,1,26.98
16,seed,dilate_5,se,0,2,16.97
16,seed,dilate_5,se,0,3,22.0
16,seed,dilate_5,se,1,2,22.09
16,seed,dilate_5,se,1,3,6.63
16,seed,dilate_5,se,2,3,15.62
16,seed,dilate_5,me,0,1,15.36
16,seed,dilate_5,me,0,2,26.68
16,seed,dilate_5,me,0,3,23.49
16,seed,dilate_5,me,1,2,25.69
16,seed,dilate_5,me,1,3,22.36
16,seed,dilate_5,me,2,3,4.9
16,seed,dilate_5,se_e2,0,1,24.74
16,seed,dilate_5,se_e2,0,2,36.77
16,seed,dilate_5,se_e2,0,3,42.8
16,seed,dilate_5,se_e2,1,2,31.81
16,seed,dilate_5,se_e2,1,3,40.15
16,seed,dilate_5,se_e2,2,3,8.49
16,network,orig,se,0,1,21.26
16,network,orig,se,0,2,0.0
16,network,orig,se,0,3,21.26
16,network,orig,se,1,2,21.26
16,network,orig,se,1,3,0.0
16,network,orig,se,2,3,21.26
16,network,orig,me,0,1,25.14
16,network,orig,me,0,2,22.89
16,network,orig,me,0,3,25.14
16,network,orig,me,1,2,20.1
16,network,orig,me,1,3,0.0
16,network,orig,me,2,3,20.1
16,network,orig,se_e2,0,1,14.14
16,network,orig,se_e2,0,2,21.63
16,network,orig,se_e2,0,3,18.33
16,network,orig,se_e2,1,2,21.26
16,network,orig,se_e2,1,3,15.75
16,network,orig,se_e2,2,3,6.0
16,network,erode_1,se,0,1,8.25
16,network,erode_1,se,0,2,2.83
16,network,erode_1,se,0,3,4.47
16,network,erode_1,se,1,2,6.63
16,network,erode_1,se,1,3,4.9
16,network,erode_1,se,2,3,4.47
16,network,erode_1,me,0,1,6.32
16,network,erode_1,me,0,2,2.83
16,network,erode_1,me,0,3,6.63
16,network,erode_1,me,1,2,8.49
16,network,erode_1,me,1,3,2.0
16,network,erode_1,me,2,3,8.25
16,network,erode_1,se_e2,0,1,8.94
16,network,erode_1,se_e2,0,2,8.25
16,network,erode_1,se_e2,0,3,8.94
16,network,erode_1,se_e2,1,2,4.47
16,network,erode_1,se_e2,1,3,5.66
16,network,erode_1,se_e2,2,3,6.0
16,network,dilate_5,se,0,1,2.83
16,network,dilate_5,se,0,2,0.0
16,network,dilate_5,se,0,3,2.83
16,network,dilate_5,se,1,2,2.83
16,network,dilate_5,se,1,3,0.0
16,network,dilate_5,se,2,3,2.83
16,network,dilate_5,me,0,1,2.83
16,network,dilate_5,me,0,2,2.83
16,network,dilate_5,me,0,3,10.2
16,network,dilate_5,me,1,2,0.0
16,network,dilate_5,me,1,3,12.33
16,network,dilate_5,me,2,3,12.33
16,network,dilate_5,se_e2,0,1,2.83
16,network,dilate_5,se_e2,0,2,11.49
16,network,dilate_5,se_e2,0,3,2.83
16,network,dilate_5,se_e2,1,2,14.0
16,network,dilate_5,se_e2,1,3,0.0
16,network,dilate_5,se_e2,2,3,14.0
17,seed,orig,se,0,1,7.48
17,seed,orig,se,0,2,27.13
17,seed,orig,se,0,3,33.53
17,seed,orig,se,1,2,24.17
17,seed,orig,se,1,3,28.91
17,seed,orig,se,2,3,9.17
17,seed,orig,me,0,1,26.61
17,seed,orig,me,0,2,15.1
17,seed,orig,me,0,3,34.58
17,seed,orig,me,1,2,19.39
17,seed,orig,me,1,3,10.2
17,seed,orig,me,2,3,28.14
17,seed,orig,se_e2,0,1,34.7
17,seed,orig,se_e2,0,2,31.62
17,seed,orig,se_e2,0,3,21.54
17,seed,orig,se_e2,1,2,12.81
17,seed,orig,se_e2,1,3,17.55
17,seed,orig,se_e2,2,3,22.8
17,seed,erode_1,se,0,1,9.17
17,seed,erode_1,se,0,2,9.17
17,seed,erode_1,se,0,3,4.0
17,seed,erode_1,se,1,2,6.32
17,seed,erode_1,se,1,3,9.17
17,seed,erode_1,se,2,3,11.49
17,seed,erode_1,me,0,1,12.0
17,seed,erode_1,me,0,2,6.93
17,seed,erode_1,me,0,3,11.31
17,seed,erode_1,me,1,2,5.66
17,seed,erode_1,me,1,3,18.33
17,seed,erode_1,me,2,3,13.27
17,seed,erode_1,se_e2,0,1,20.1
17,seed,erode_1,se_e2,0,2,12.96
17,seed,erode_1,se_e2,0,3,19.9
17,seed,erode_1,se_e2,1,2,15.36
17,seed,erode_1,se_e2,1,3,2.83
17,seed,erode_1,se_e2,2,3,13.42
17,seed,dilate_5,se,0,1,16.25
17,seed,dilate_5,se,0,2,16.25
17,seed,dilate_5,se,0,3,18.0
17,seed,dilate_5,se,1,2,0.0
17,seed,dilate_5,se,1,3,2.0
17,seed,dilate_5,se,2,3,2.0
17,seed,dilate_5,me,0,1,4.9
17,seed,dilate_5,me,0,2,39.45
17,seed,dilate_5,me,0,3,2.0
17,seed,dilate_5,me,1,2,36.93
17,seed,dilate_5,me,1,3,3.46
17,seed,dilate_5,me,2,3,38.47
17,seed,dilate_5,se_e2,0,1,0.0
17,seed,dilate_5,se_e2,0,2,22.09
17,seed,dilate_5,se_e2,0,3,2.0
17,seed,dilate_5,se_e2,1,2,22.09
17,seed,dilate_5,se_e2,1,3,2.0
17,seed,dilate_5,se_e2,2,3,22.72
17,network,orig,se,0,1,2.83
17,network,orig,se,0,2,2.83
17,network,orig,se,0,3,0.0
17,network,orig,se,1,2,4.9
17,network,orig,se,1,3,2.83
17,network,orig,se,2,3,2.83
17,network,orig,me,0,1,23.66
17,network,orig,me,0,2,2.0
17,network,orig,me,0,3,2.0
17,network,orig,me,1,2,22.72
17,network,orig,me,1,3,22.0
17,network,orig,me,2,3,2.83
17,network,orig,se_e2,0,1,4.47
17,network,orig,se_e2,0,2,3.46
17,network,orig,se_e2,0,3,12.0
17,network,orig,se_e2,1,2,2.83
17,network,orig,se_e2,1,3,14.56
17,network,orig,se_e2,2,3,11.83
17,network,erode_1,se,0,1,0.0
17,network,erode_1,se,0,2,0.0
17,network,erode_1,se,0,3,0.0
17,network,erode_1,se,1,2,0.0
17,network,erode_1,se,1,3,0.0
17,network,erode_1,se,2,3,0.0
17,network,erode_1,me,0,1,14.14
17,network,erode_1,me,0,2,18.33
17,network,erode_1,me,0,3,0.0
17,network,erode_1,me,1,2,12.96
17,network,erode_1,me,1,3,14.14
17,network,erode_1,me,2,3,18.33
